wandb: Currently logged in as: naddeok. Use `wandb login --relogin` to force relogin
wandb: wandb version 0.15.3 is available!  To upgrade, please run:
wandb:  $ pip install wandb --upgrade
wandb: Tracking run with wandb version 0.14.2
wandb: Run data is saved locally in /home/naddeok5/exVDP-exRL/wandb/run-20230526_113644-ou4kc9w0
wandb: Run `wandb offline` to turn off syncing.
wandb: Syncing run good-silence-1
wandb: ⭐️ View project at https://wandb.ai/naddeok/VDP%20DQN%20Acrobot%20-%20Fresh
wandb: 🚀 View run at https://wandb.ai/naddeok/VDP%20DQN%20Acrobot%20-%20Fresh/runs/ou4kc9w0
Episode: 2974/10000, Score: -300.0, Epsilon: 0.01
Episode: 2975/10000, Score: -300.0, Epsilon: 0.01
Episode: 2976/10000, Score: -300.0, Epsilon: 0.01
Episode: 2977/10000, Score: -300.0, Epsilon: 0.01
Episode: 2978/10000, Score: -300.0, Epsilon: 0.01
Episode: 2979/10000, Score: -300.0, Epsilon: 0.01
Episode: 2980/10000, Score: -300.0, Epsilon: 0.01
Episode: 2981/10000, Score: -300.0, Epsilon: 0.01
Episode: 2982/10000, Score: -300.0, Epsilon: 0.01
Episode: 2983/10000, Score: -300.0, Epsilon: 0.01
Episode: 2984/10000, Score: -300.0, Epsilon: 0.01
Episode: 2985/10000, Score: -300.0, Epsilon: 0.01
Episode: 2986/10000, Score: -300.0, Epsilon: 0.01
Episode: 2987/10000, Score: -300.0, Epsilon: 0.01
Episode: 2988/10000, Score: -300.0, Epsilon: 0.01
Episode: 2989/10000, Score: -300.0, Epsilon: 0.01
Episode: 2990/10000, Score: -300.0, Epsilon: 0.01
Episode: 2991/10000, Score: -300.0, Epsilon: 0.01
Episode: 2992/10000, Score: -300.0, Epsilon: 0.01
Episode: 2993/10000, Score: -300.0, Epsilon: 0.01
Episode: 2994/10000, Score: -300.0, Epsilon: 0.01
Episode: 2995/10000, Score: -300.0, Epsilon: 0.01
Episode: 2996/10000, Score: -300.0, Epsilon: 0.01
Episode: 2997/10000, Score: -300.0, Epsilon: 0.01
Episode: 2998/10000, Score: -300.0, Epsilon: 0.01
Episode: 2999/10000, Score: -300.0, Epsilon: 0.01
Episode: 3000/10000, Score: -300.0, Epsilon: 0.01
Episode: 3001/10000, Score: -300.0, Epsilon: 0.01
Episode: 3002/10000, Score: -300.0, Epsilon: 0.01
Episode: 3003/10000, Score: -300.0, Epsilon: 0.01
Episode: 3004/10000, Score: -300.0, Epsilon: 0.01
Episode: 3005/10000, Score: -300.0, Epsilon: 0.01
Episode: 3006/10000, Score: -300.0, Epsilon: 0.01
Episode: 3007/10000, Score: -300.0, Epsilon: 0.01
Episode: 3008/10000, Score: -300.0, Epsilon: 0.01
Episode: 3009/10000, Score: -300.0, Epsilon: 0.01
Episode: 3010/10000, Score: -300.0, Epsilon: 0.01
Episode: 3011/10000, Score: -300.0, Epsilon: 0.01
Episode: 3012/10000, Score: -300.0, Epsilon: 0.01
Episode: 3013/10000, Score: -300.0, Epsilon: 0.01
Episode: 3014/10000, Score: -300.0, Epsilon: 0.01
Episode: 3015/10000, Score: -300.0, Epsilon: 0.01
Episode: 3016/10000, Score: -300.0, Epsilon: 0.01
Episode: 3017/10000, Score: -300.0, Epsilon: 0.01
Episode: 3018/10000, Score: -300.0, Epsilon: 0.01
Episode: 3019/10000, Score: -300.0, Epsilon: 0.01
Episode: 3020/10000, Score: -300.0, Epsilon: 0.01
Episode: 3021/10000, Score: -300.0, Epsilon: 0.01
Episode: 3022/10000, Score: -300.0, Epsilon: 0.01
Episode: 3023/10000, Score: -300.0, Epsilon: 0.01
Episode: 3024/10000, Score: -300.0, Epsilon: 0.01
Episode: 3025/10000, Score: -300.0, Epsilon: 0.01
Episode: 3026/10000, Score: -300.0, Epsilon: 0.01
Episode: 3027/10000, Score: -300.0, Epsilon: 0.01
Episode: 3028/10000, Score: -300.0, Epsilon: 0.01
Episode: 3029/10000, Score: -300.0, Epsilon: 0.01
Episode: 3030/10000, Score: -300.0, Epsilon: 0.01
Episode: 3031/10000, Score: -300.0, Epsilon: 0.01
Episode: 3032/10000, Score: -300.0, Epsilon: 0.01
Episode: 3033/10000, Score: -300.0, Epsilon: 0.01
Episode: 3034/10000, Score: -300.0, Epsilon: 0.01
Episode: 3035/10000, Score: -300.0, Epsilon: 0.01
Episode: 3036/10000, Score: -300.0, Epsilon: 0.01
Episode: 3037/10000, Score: -300.0, Epsilon: 0.01
Episode: 3038/10000, Score: -300.0, Epsilon: 0.01
Episode: 3039/10000, Score: -300.0, Epsilon: 0.01
Episode: 3040/10000, Score: -300.0, Epsilon: 0.01
Episode: 3041/10000, Score: -300.0, Epsilon: 0.01
Episode: 3042/10000, Score: -300.0, Epsilon: 0.01
Episode: 3043/10000, Score: -300.0, Epsilon: 0.01
Episode: 3044/10000, Score: -300.0, Epsilon: 0.01
Episode: 3045/10000, Score: -300.0, Epsilon: 0.01
Episode: 3046/10000, Score: -300.0, Epsilon: 0.01
Episode: 3047/10000, Score: -300.0, Epsilon: 0.01
Episode: 3048/10000, Score: -300.0, Epsilon: 0.01
Episode: 3049/10000, Score: -300.0, Epsilon: 0.01
Episode: 3050/10000, Score: -300.0, Epsilon: 0.01
Episode: 3051/10000, Score: -300.0, Epsilon: 0.01
Episode: 3052/10000, Score: -300.0, Epsilon: 0.01
Episode: 3053/10000, Score: -300.0, Epsilon: 0.01
Episode: 3054/10000, Score: -300.0, Epsilon: 0.01
Episode: 3055/10000, Score: -300.0, Epsilon: 0.01
Episode: 3056/10000, Score: -300.0, Epsilon: 0.01
Episode: 3057/10000, Score: -300.0, Epsilon: 0.01
Episode: 3058/10000, Score: -300.0, Epsilon: 0.01
Episode: 3059/10000, Score: -300.0, Epsilon: 0.01
Episode: 3060/10000, Score: -300.0, Epsilon: 0.01
Episode: 3061/10000, Score: -300.0, Epsilon: 0.01
Episode: 3062/10000, Score: -300.0, Epsilon: 0.01
Episode: 3063/10000, Score: -300.0, Epsilon: 0.01
Episode: 3064/10000, Score: -300.0, Epsilon: 0.01
Episode: 3065/10000, Score: -300.0, Epsilon: 0.01
Episode: 3066/10000, Score: -300.0, Epsilon: 0.01
Episode: 3067/10000, Score: -300.0, Epsilon: 0.01
Episode: 3068/10000, Score: -300.0, Epsilon: 0.01
Episode: 3069/10000, Score: -300.0, Epsilon: 0.01
Episode: 3070/10000, Score: -300.0, Epsilon: 0.01
Episode: 3071/10000, Score: -300.0, Epsilon: 0.01
Episode: 3072/10000, Score: -300.0, Epsilon: 0.01
Episode: 3073/10000, Score: -300.0, Epsilon: 0.01
Episode: 3074/10000, Score: -300.0, Epsilon: 0.01
Episode: 3075/10000, Score: -300.0, Epsilon: 0.01
Episode: 3076/10000, Score: -300.0, Epsilon: 0.01
Episode: 3077/10000, Score: -300.0, Epsilon: 0.01
Episode: 3078/10000, Score: -300.0, Epsilon: 0.01
Episode: 3079/10000, Score: -300.0, Epsilon: 0.01
Episode: 3080/10000, Score: -300.0, Epsilon: 0.01
Episode: 3081/10000, Score: -300.0, Epsilon: 0.01
Episode: 3082/10000, Score: -300.0, Epsilon: 0.01
Episode: 3083/10000, Score: -300.0, Epsilon: 0.01
Episode: 3084/10000, Score: -300.0, Epsilon: 0.01
Episode: 3085/10000, Score: -300.0, Epsilon: 0.01
Episode: 3086/10000, Score: -300.0, Epsilon: 0.01
Episode: 3087/10000, Score: -300.0, Epsilon: 0.01
Episode: 3088/10000, Score: -300.0, Epsilon: 0.01
Episode: 3089/10000, Score: -300.0, Epsilon: 0.01
Episode: 3090/10000, Score: -300.0, Epsilon: 0.01
Episode: 3091/10000, Score: -300.0, Epsilon: 0.01
Episode: 3092/10000, Score: -300.0, Epsilon: 0.01
Episode: 3093/10000, Score: -300.0, Epsilon: 0.01
Episode: 3094/10000, Score: -300.0, Epsilon: 0.01
Episode: 3095/10000, Score: -300.0, Epsilon: 0.01
Episode: 3096/10000, Score: -300.0, Epsilon: 0.01
Episode: 3097/10000, Score: -300.0, Epsilon: 0.01
Episode: 3098/10000, Score: -300.0, Epsilon: 0.01
Episode: 3099/10000, Score: -300.0, Epsilon: 0.01
Episode: 3100/10000, Score: -300.0, Epsilon: 0.01
Episode: 3101/10000, Score: -300.0, Epsilon: 0.01
Episode: 3102/10000, Score: -300.0, Epsilon: 0.01
Episode: 3103/10000, Score: -300.0, Epsilon: 0.01
Episode: 3104/10000, Score: -300.0, Epsilon: 0.01
Episode: 3105/10000, Score: -300.0, Epsilon: 0.01
Episode: 3106/10000, Score: -300.0, Epsilon: 0.01
Episode: 3107/10000, Score: -300.0, Epsilon: 0.01
Episode: 3108/10000, Score: -300.0, Epsilon: 0.01
Episode: 3109/10000, Score: -300.0, Epsilon: 0.01
Episode: 3110/10000, Score: -300.0, Epsilon: 0.01
Episode: 3111/10000, Score: -300.0, Epsilon: 0.01
Episode: 3112/10000, Score: -300.0, Epsilon: 0.01
Episode: 3113/10000, Score: -300.0, Epsilon: 0.01
Episode: 3114/10000, Score: -300.0, Epsilon: 0.01
Episode: 3115/10000, Score: -300.0, Epsilon: 0.01
Episode: 3116/10000, Score: -300.0, Epsilon: 0.01
Episode: 3117/10000, Score: -300.0, Epsilon: 0.01
Episode: 3118/10000, Score: -300.0, Epsilon: 0.01
Episode: 3119/10000, Score: -300.0, Epsilon: 0.01
Episode: 3120/10000, Score: -300.0, Epsilon: 0.01
Episode: 3121/10000, Score: -300.0, Epsilon: 0.01
Episode: 3122/10000, Score: -300.0, Epsilon: 0.01
Episode: 3123/10000, Score: -300.0, Epsilon: 0.01
Episode: 3124/10000, Score: -300.0, Epsilon: 0.01
Episode: 3125/10000, Score: -300.0, Epsilon: 0.01
Episode: 3126/10000, Score: -300.0, Epsilon: 0.01
Episode: 3127/10000, Score: -300.0, Epsilon: 0.01
Episode: 3128/10000, Score: -300.0, Epsilon: 0.01
Episode: 3129/10000, Score: -300.0, Epsilon: 0.01
Episode: 3130/10000, Score: -300.0, Epsilon: 0.01
Episode: 3131/10000, Score: -300.0, Epsilon: 0.01
Episode: 3132/10000, Score: -300.0, Epsilon: 0.01
Episode: 3133/10000, Score: -300.0, Epsilon: 0.01
Episode: 3134/10000, Score: -300.0, Epsilon: 0.01
Episode: 3135/10000, Score: -300.0, Epsilon: 0.01
Episode: 3136/10000, Score: -300.0, Epsilon: 0.01
Episode: 3137/10000, Score: -300.0, Epsilon: 0.01
Episode: 3138/10000, Score: -300.0, Epsilon: 0.01
Episode: 3139/10000, Score: -300.0, Epsilon: 0.01
Episode: 3140/10000, Score: -300.0, Epsilon: 0.01
Episode: 3141/10000, Score: -300.0, Epsilon: 0.01
Episode: 3142/10000, Score: -300.0, Epsilon: 0.01
Episode: 3143/10000, Score: -300.0, Epsilon: 0.01
Episode: 3144/10000, Score: -300.0, Epsilon: 0.01
Episode: 3145/10000, Score: -300.0, Epsilon: 0.01
Episode: 3146/10000, Score: -300.0, Epsilon: 0.01
Episode: 3147/10000, Score: -300.0, Epsilon: 0.01
Episode: 3148/10000, Score: -300.0, Epsilon: 0.01
Episode: 3149/10000, Score: -300.0, Epsilon: 0.01
Episode: 3150/10000, Score: -300.0, Epsilon: 0.01
Episode: 3151/10000, Score: -300.0, Epsilon: 0.01
Episode: 3152/10000, Score: -300.0, Epsilon: 0.01
Episode: 3153/10000, Score: -300.0, Epsilon: 0.01
Episode: 3154/10000, Score: -300.0, Epsilon: 0.01
Episode: 3155/10000, Score: -300.0, Epsilon: 0.01
Episode: 3156/10000, Score: -300.0, Epsilon: 0.01
Episode: 3157/10000, Score: -300.0, Epsilon: 0.01
Episode: 3158/10000, Score: -300.0, Epsilon: 0.01
Episode: 3159/10000, Score: -300.0, Epsilon: 0.01
Episode: 3160/10000, Score: -300.0, Epsilon: 0.01
Episode: 3161/10000, Score: -300.0, Epsilon: 0.01
Episode: 3162/10000, Score: -300.0, Epsilon: 0.01
Episode: 3163/10000, Score: -300.0, Epsilon: 0.01
Episode: 3164/10000, Score: -300.0, Epsilon: 0.01
Episode: 3165/10000, Score: -300.0, Epsilon: 0.01
Episode: 3166/10000, Score: -300.0, Epsilon: 0.01
Episode: 3167/10000, Score: -300.0, Epsilon: 0.01
Episode: 3168/10000, Score: -300.0, Epsilon: 0.01
Episode: 3169/10000, Score: -300.0, Epsilon: 0.01
Episode: 3170/10000, Score: -300.0, Epsilon: 0.01
Episode: 3171/10000, Score: -300.0, Epsilon: 0.01
Episode: 3172/10000, Score: -300.0, Epsilon: 0.01
Episode: 3173/10000, Score: -300.0, Epsilon: 0.01
Episode: 3174/10000, Score: -300.0, Epsilon: 0.01
Episode: 3175/10000, Score: -300.0, Epsilon: 0.01
Episode: 3176/10000, Score: -300.0, Epsilon: 0.01
Episode: 3177/10000, Score: -300.0, Epsilon: 0.01
Episode: 3178/10000, Score: -300.0, Epsilon: 0.01
Episode: 3179/10000, Score: -300.0, Epsilon: 0.01
Episode: 3180/10000, Score: -300.0, Epsilon: 0.01
Episode: 3181/10000, Score: -300.0, Epsilon: 0.01
Episode: 3182/10000, Score: -300.0, Epsilon: 0.01
Episode: 3183/10000, Score: -300.0, Epsilon: 0.01
Episode: 3184/10000, Score: -300.0, Epsilon: 0.01
Episode: 3185/10000, Score: -300.0, Epsilon: 0.01
Episode: 3186/10000, Score: -300.0, Epsilon: 0.01
Episode: 3187/10000, Score: -300.0, Epsilon: 0.01
Episode: 3188/10000, Score: -300.0, Epsilon: 0.01
Episode: 3189/10000, Score: -300.0, Epsilon: 0.01
Episode: 3190/10000, Score: -300.0, Epsilon: 0.01
Episode: 3191/10000, Score: -300.0, Epsilon: 0.01
Episode: 3192/10000, Score: -300.0, Epsilon: 0.01
Episode: 3193/10000, Score: -300.0, Epsilon: 0.01
Episode: 3194/10000, Score: -300.0, Epsilon: 0.01
Episode: 3195/10000, Score: -300.0, Epsilon: 0.01
Episode: 3196/10000, Score: -300.0, Epsilon: 0.01
Episode: 3197/10000, Score: -300.0, Epsilon: 0.01
Episode: 3198/10000, Score: -300.0, Epsilon: 0.01
Episode: 3199/10000, Score: -300.0, Epsilon: 0.01
Episode: 3200/10000, Score: -300.0, Epsilon: 0.01
Episode: 3201/10000, Score: -300.0, Epsilon: 0.01
Episode: 3202/10000, Score: -300.0, Epsilon: 0.01
Episode: 3203/10000, Score: -300.0, Epsilon: 0.01
Episode: 3204/10000, Score: -300.0, Epsilon: 0.01
Episode: 3205/10000, Score: -300.0, Epsilon: 0.01
Episode: 3206/10000, Score: -300.0, Epsilon: 0.01
Episode: 3207/10000, Score: -300.0, Epsilon: 0.01
Episode: 3208/10000, Score: -300.0, Epsilon: 0.01
Episode: 3209/10000, Score: -300.0, Epsilon: 0.01
Episode: 3210/10000, Score: -300.0, Epsilon: 0.01
Episode: 3211/10000, Score: -300.0, Epsilon: 0.01
Episode: 3212/10000, Score: -300.0, Epsilon: 0.01
Episode: 3213/10000, Score: -300.0, Epsilon: 0.01
Episode: 3214/10000, Score: -300.0, Epsilon: 0.01
Episode: 3215/10000, Score: -300.0, Epsilon: 0.01
Episode: 3216/10000, Score: -300.0, Epsilon: 0.01
Episode: 3217/10000, Score: -300.0, Epsilon: 0.01
Episode: 3218/10000, Score: -300.0, Epsilon: 0.01
Episode: 3219/10000, Score: -300.0, Epsilon: 0.01
Episode: 3220/10000, Score: -300.0, Epsilon: 0.01
Episode: 3221/10000, Score: -300.0, Epsilon: 0.01
Episode: 3222/10000, Score: -300.0, Epsilon: 0.01
Episode: 3223/10000, Score: -300.0, Epsilon: 0.01
Episode: 3224/10000, Score: -300.0, Epsilon: 0.01
Episode: 3225/10000, Score: -300.0, Epsilon: 0.01
Episode: 3226/10000, Score: -300.0, Epsilon: 0.01
Episode: 3227/10000, Score: -300.0, Epsilon: 0.01
Episode: 3228/10000, Score: -300.0, Epsilon: 0.01
Episode: 3229/10000, Score: -300.0, Epsilon: 0.01
Episode: 3230/10000, Score: -300.0, Epsilon: 0.01
Episode: 3231/10000, Score: -300.0, Epsilon: 0.01
Episode: 3232/10000, Score: -300.0, Epsilon: 0.01
Episode: 3233/10000, Score: -300.0, Epsilon: 0.01
Episode: 3234/10000, Score: -300.0, Epsilon: 0.01
Episode: 3235/10000, Score: -300.0, Epsilon: 0.01
Episode: 3236/10000, Score: -300.0, Epsilon: 0.01
Episode: 3237/10000, Score: -300.0, Epsilon: 0.01
Episode: 3238/10000, Score: -300.0, Epsilon: 0.01
Episode: 3239/10000, Score: -300.0, Epsilon: 0.01
Episode: 3240/10000, Score: -300.0, Epsilon: 0.01
Episode: 3241/10000, Score: -300.0, Epsilon: 0.01
Episode: 3242/10000, Score: -300.0, Epsilon: 0.01
Episode: 3243/10000, Score: -300.0, Epsilon: 0.01
Episode: 3244/10000, Score: -300.0, Epsilon: 0.01
Episode: 3245/10000, Score: -300.0, Epsilon: 0.01
Episode: 3246/10000, Score: -300.0, Epsilon: 0.01
Episode: 3247/10000, Score: -300.0, Epsilon: 0.01
Episode: 3248/10000, Score: -300.0, Epsilon: 0.01
Episode: 3249/10000, Score: -300.0, Epsilon: 0.01
Episode: 3250/10000, Score: -300.0, Epsilon: 0.01
Episode: 3251/10000, Score: -300.0, Epsilon: 0.01
Episode: 3252/10000, Score: -300.0, Epsilon: 0.01
Episode: 3253/10000, Score: -300.0, Epsilon: 0.01
Episode: 3254/10000, Score: -300.0, Epsilon: 0.01
Episode: 3255/10000, Score: -300.0, Epsilon: 0.01
Episode: 3256/10000, Score: -300.0, Epsilon: 0.01
Episode: 3257/10000, Score: -300.0, Epsilon: 0.01
Episode: 3258/10000, Score: -300.0, Epsilon: 0.01
Episode: 3259/10000, Score: -300.0, Epsilon: 0.01
Episode: 3260/10000, Score: -300.0, Epsilon: 0.01
Episode: 3261/10000, Score: -300.0, Epsilon: 0.01
Episode: 3262/10000, Score: -300.0, Epsilon: 0.01
Episode: 3263/10000, Score: -300.0, Epsilon: 0.01
Episode: 3264/10000, Score: -300.0, Epsilon: 0.01
Episode: 3265/10000, Score: -300.0, Epsilon: 0.01
Episode: 3266/10000, Score: -300.0, Epsilon: 0.01
Episode: 3267/10000, Score: -300.0, Epsilon: 0.01
Episode: 3268/10000, Score: -300.0, Epsilon: 0.01
Episode: 3269/10000, Score: -300.0, Epsilon: 0.01
Episode: 3270/10000, Score: -300.0, Epsilon: 0.01
Episode: 3271/10000, Score: -300.0, Epsilon: 0.01
Episode: 3272/10000, Score: -300.0, Epsilon: 0.01
Episode: 3273/10000, Score: -300.0, Epsilon: 0.01
Episode: 3274/10000, Score: -300.0, Epsilon: 0.01
Episode: 3275/10000, Score: -300.0, Epsilon: 0.01
Episode: 3276/10000, Score: -300.0, Epsilon: 0.01
Episode: 3277/10000, Score: -300.0, Epsilon: 0.01
Episode: 3278/10000, Score: -300.0, Epsilon: 0.01
Episode: 3279/10000, Score: -300.0, Epsilon: 0.01
Episode: 3280/10000, Score: -300.0, Epsilon: 0.01
Episode: 3281/10000, Score: -300.0, Epsilon: 0.01
Episode: 3282/10000, Score: -300.0, Epsilon: 0.01
Episode: 3283/10000, Score: -300.0, Epsilon: 0.01
Episode: 3284/10000, Score: -300.0, Epsilon: 0.01
Episode: 3285/10000, Score: -300.0, Epsilon: 0.01
Episode: 3286/10000, Score: -300.0, Epsilon: 0.01
Episode: 3287/10000, Score: -300.0, Epsilon: 0.01
Episode: 3288/10000, Score: -300.0, Epsilon: 0.01
Episode: 3289/10000, Score: -300.0, Epsilon: 0.01
Episode: 3290/10000, Score: -300.0, Epsilon: 0.01
Episode: 3291/10000, Score: -300.0, Epsilon: 0.01
Episode: 3292/10000, Score: -300.0, Epsilon: 0.01
Episode: 3293/10000, Score: -300.0, Epsilon: 0.01
Episode: 3294/10000, Score: -300.0, Epsilon: 0.01
Episode: 3295/10000, Score: -300.0, Epsilon: 0.01
Episode: 3296/10000, Score: -300.0, Epsilon: 0.01
Episode: 3297/10000, Score: -300.0, Epsilon: 0.01
Episode: 3298/10000, Score: -300.0, Epsilon: 0.01
Episode: 3299/10000, Score: -300.0, Epsilon: 0.01
Episode: 3300/10000, Score: -300.0, Epsilon: 0.01
Episode: 3301/10000, Score: -300.0, Epsilon: 0.01
Episode: 3302/10000, Score: -300.0, Epsilon: 0.01
Episode: 3303/10000, Score: -300.0, Epsilon: 0.01
Episode: 3304/10000, Score: -300.0, Epsilon: 0.01
Episode: 3305/10000, Score: -300.0, Epsilon: 0.01
Episode: 3306/10000, Score: -300.0, Epsilon: 0.01
Episode: 3307/10000, Score: -300.0, Epsilon: 0.01
Episode: 3308/10000, Score: -300.0, Epsilon: 0.01
Episode: 3309/10000, Score: -300.0, Epsilon: 0.01
Episode: 3310/10000, Score: -300.0, Epsilon: 0.01
Episode: 3311/10000, Score: -300.0, Epsilon: 0.01
Episode: 3312/10000, Score: -300.0, Epsilon: 0.01
Episode: 3313/10000, Score: -300.0, Epsilon: 0.01
Episode: 3314/10000, Score: -300.0, Epsilon: 0.01
Episode: 3315/10000, Score: -300.0, Epsilon: 0.01
Episode: 3316/10000, Score: -300.0, Epsilon: 0.01
Episode: 3317/10000, Score: -300.0, Epsilon: 0.01
Episode: 3318/10000, Score: -300.0, Epsilon: 0.01
Episode: 3319/10000, Score: -300.0, Epsilon: 0.01
Episode: 3320/10000, Score: -300.0, Epsilon: 0.01
Episode: 3321/10000, Score: -300.0, Epsilon: 0.01
Episode: 3322/10000, Score: -300.0, Epsilon: 0.01
Episode: 3323/10000, Score: -300.0, Epsilon: 0.01
Episode: 3324/10000, Score: -300.0, Epsilon: 0.01
Episode: 3325/10000, Score: -300.0, Epsilon: 0.01
Episode: 3326/10000, Score: -300.0, Epsilon: 0.01
Episode: 3327/10000, Score: -300.0, Epsilon: 0.01
Episode: 3328/10000, Score: -300.0, Epsilon: 0.01
Episode: 3329/10000, Score: -300.0, Epsilon: 0.01
Episode: 3330/10000, Score: -300.0, Epsilon: 0.01
Episode: 3331/10000, Score: -300.0, Epsilon: 0.01
Episode: 3332/10000, Score: -300.0, Epsilon: 0.01
Episode: 3333/10000, Score: -300.0, Epsilon: 0.01
Episode: 3334/10000, Score: -300.0, Epsilon: 0.01
Episode: 3335/10000, Score: -300.0, Epsilon: 0.01
Episode: 3336/10000, Score: -300.0, Epsilon: 0.01
Episode: 3337/10000, Score: -300.0, Epsilon: 0.01
Episode: 3338/10000, Score: -300.0, Epsilon: 0.01
Episode: 3339/10000, Score: -300.0, Epsilon: 0.01
Episode: 3340/10000, Score: -300.0, Epsilon: 0.01
Episode: 3341/10000, Score: -300.0, Epsilon: 0.01
Episode: 3342/10000, Score: -300.0, Epsilon: 0.01
Episode: 3343/10000, Score: -300.0, Epsilon: 0.01
Episode: 3344/10000, Score: -300.0, Epsilon: 0.01
Episode: 3345/10000, Score: -300.0, Epsilon: 0.01
Episode: 3346/10000, Score: -300.0, Epsilon: 0.01
Episode: 3347/10000, Score: -300.0, Epsilon: 0.01
Episode: 3348/10000, Score: -300.0, Epsilon: 0.01
Episode: 3349/10000, Score: -300.0, Epsilon: 0.01
Episode: 3350/10000, Score: -300.0, Epsilon: 0.01
Episode: 3351/10000, Score: -300.0, Epsilon: 0.01
Episode: 3352/10000, Score: -300.0, Epsilon: 0.01
Episode: 3353/10000, Score: -300.0, Epsilon: 0.01
Episode: 3354/10000, Score: -300.0, Epsilon: 0.01
Episode: 3355/10000, Score: -300.0, Epsilon: 0.01
Episode: 3356/10000, Score: -300.0, Epsilon: 0.01
Episode: 3357/10000, Score: -300.0, Epsilon: 0.01
Episode: 3358/10000, Score: -300.0, Epsilon: 0.01
Episode: 3359/10000, Score: -300.0, Epsilon: 0.01
Episode: 3360/10000, Score: -300.0, Epsilon: 0.01
Episode: 3361/10000, Score: -300.0, Epsilon: 0.01
Episode: 3362/10000, Score: -300.0, Epsilon: 0.01
Episode: 3363/10000, Score: -300.0, Epsilon: 0.01
Episode: 3364/10000, Score: -300.0, Epsilon: 0.01
Episode: 3365/10000, Score: -300.0, Epsilon: 0.01
Episode: 3366/10000, Score: -300.0, Epsilon: 0.01
Episode: 3367/10000, Score: -300.0, Epsilon: 0.01
Episode: 3368/10000, Score: -300.0, Epsilon: 0.01
Episode: 3369/10000, Score: -300.0, Epsilon: 0.01
Episode: 3370/10000, Score: -300.0, Epsilon: 0.01
Episode: 3371/10000, Score: -300.0, Epsilon: 0.01
Episode: 3372/10000, Score: -300.0, Epsilon: 0.01
Episode: 3373/10000, Score: -300.0, Epsilon: 0.01
Episode: 3374/10000, Score: -300.0, Epsilon: 0.01
Episode: 3375/10000, Score: -300.0, Epsilon: 0.01
Episode: 3376/10000, Score: -300.0, Epsilon: 0.01
Episode: 3377/10000, Score: -300.0, Epsilon: 0.01
Episode: 3378/10000, Score: -300.0, Epsilon: 0.01
Episode: 3379/10000, Score: -300.0, Epsilon: 0.01
Episode: 3380/10000, Score: -300.0, Epsilon: 0.01
Episode: 3381/10000, Score: -300.0, Epsilon: 0.01
Episode: 3382/10000, Score: -300.0, Epsilon: 0.01
Episode: 3383/10000, Score: -300.0, Epsilon: 0.01
Episode: 3384/10000, Score: -300.0, Epsilon: 0.01
Episode: 3385/10000, Score: -300.0, Epsilon: 0.01
Episode: 3386/10000, Score: -300.0, Epsilon: 0.01
Episode: 3387/10000, Score: -300.0, Epsilon: 0.01
Episode: 3388/10000, Score: -300.0, Epsilon: 0.01
Episode: 3389/10000, Score: -300.0, Epsilon: 0.01
Episode: 3390/10000, Score: -300.0, Epsilon: 0.01
Episode: 3391/10000, Score: -300.0, Epsilon: 0.01
Episode: 3392/10000, Score: -300.0, Epsilon: 0.01
Episode: 3393/10000, Score: -300.0, Epsilon: 0.01
Episode: 3394/10000, Score: -300.0, Epsilon: 0.01
Episode: 3395/10000, Score: -300.0, Epsilon: 0.01
Episode: 3396/10000, Score: -300.0, Epsilon: 0.01
Episode: 3397/10000, Score: -300.0, Epsilon: 0.01
Episode: 3398/10000, Score: -300.0, Epsilon: 0.01
Episode: 3399/10000, Score: -300.0, Epsilon: 0.01
Episode: 3400/10000, Score: -300.0, Epsilon: 0.01
Episode: 3401/10000, Score: -300.0, Epsilon: 0.01
Episode: 3402/10000, Score: -300.0, Epsilon: 0.01
Episode: 3403/10000, Score: -300.0, Epsilon: 0.01
Episode: 3404/10000, Score: -300.0, Epsilon: 0.01
Episode: 3405/10000, Score: -300.0, Epsilon: 0.01
Episode: 3406/10000, Score: -300.0, Epsilon: 0.01
Episode: 3407/10000, Score: -300.0, Epsilon: 0.01
Episode: 3408/10000, Score: -300.0, Epsilon: 0.01
Episode: 3409/10000, Score: -300.0, Epsilon: 0.01
Episode: 3410/10000, Score: -300.0, Epsilon: 0.01
Episode: 3411/10000, Score: -300.0, Epsilon: 0.01
Episode: 3412/10000, Score: -300.0, Epsilon: 0.01
Episode: 3413/10000, Score: -300.0, Epsilon: 0.01
Episode: 3414/10000, Score: -300.0, Epsilon: 0.01
Episode: 3415/10000, Score: -300.0, Epsilon: 0.01
Episode: 3416/10000, Score: -300.0, Epsilon: 0.01
Episode: 3417/10000, Score: -300.0, Epsilon: 0.01
Episode: 3418/10000, Score: -300.0, Epsilon: 0.01
Episode: 3419/10000, Score: -300.0, Epsilon: 0.01
Episode: 3420/10000, Score: -300.0, Epsilon: 0.01
Episode: 3421/10000, Score: -300.0, Epsilon: 0.01
Episode: 3422/10000, Score: -300.0, Epsilon: 0.01
Episode: 3423/10000, Score: -300.0, Epsilon: 0.01
Episode: 3424/10000, Score: -300.0, Epsilon: 0.01
Episode: 3425/10000, Score: -300.0, Epsilon: 0.01
Episode: 3426/10000, Score: -300.0, Epsilon: 0.01
Episode: 3427/10000, Score: -300.0, Epsilon: 0.01
Episode: 3428/10000, Score: -300.0, Epsilon: 0.01
Episode: 3429/10000, Score: -300.0, Epsilon: 0.01
